,left_voltage,right_voltage,left_velo,right_velo,dt
1636,-9240,-3973,-254.800003,-272.799988,20000
1637,-9770,-3733,-268.399994,-269.600006,19999
1638,-9942,-4281,-296.799988,-318.200012,19999
1639,-10256,-4823,-320.600006,-347.0,19999
1640,-10577,-4675,-368.200012,-323.0,19999
1641,-10632,-4435,-359.0,-314.600006,20004
1642,-10595,-671,-386.399994,-190.399994,19998
1643,-10102,3406,-355.600006,29.0,19994
1644,-9566,7219,-347.600006,79.199997,20000
1645,-9973,5445,-369.399994,79.199997,19999
1646,-10004,5790,-404.0,79.199997,20130
1647,-9991,5599,-358.600006,66.400002,19868
1648,-9905,5655,-354.799988,62.799999,19999
1649,-9887,6363,-358.200012,39.400002,19999
1650,-9616,7583,-346.0,168.399994,19999
1651,-9659,8322,-345.399994,203.199997,20133
1652,-9714,8113,-371.200012,180.800003,19866
1653,-9677,8310,-345.200012,182.199997,19999
1654,-9677,8704,-367.200012,229.399994,20000
1655,-9665,9369,-336.399994,273.200012,19998
1656,-9677,9123,-374.600006,244.800003,19999
1657,-9714,9517,-348.799988,308.600006,19999
1658,-9757,9646,-343.200012,319.0,19999
1659,-9837,9690,-360.799988,309.799988,19999
1660,-9856,9788,-366.399994,344.600006,19999
1661,-9961,9917,-363.600006,367.200012,19999
1662,-9924,9930,-351.200012,360.0,19999
1663,-9973,9973,-380.200012,380.600006,19998
1664,-10053,10071,-375.0,401.600006,20000
1665,-10096,10108,-376.799988,393.0,19998
1666,-10071,10084,-375.0,398.600006,19999
1667,-10164,10176,-388.799988,404.200012,20000
1668,-10201,10256,-387.399994,425.0,19998
1669,-10262,10293,-392.399994,424.399994,20000
1670,-10238,10324,-402.600006,453.399994,19999
1671,-10306,10349,-393.200012,435.0,20006
1672,-6782,7121,-326.600006,348.200012,20002
1673,-3998,320,-264.399994,162.399994,19989
1674,-7084,-5347,-346.799988,-156.399994,20008
1675,-8495,-2661,-472.600006,-0.0,19991
1676,-10318,-4374,-452.600006,98.800003,19998
1677,-9172,-7718,-305.0,-13.8,19999
1678,-9911,-5113,-369.200012,-0.0,19999
1679,-9807,-6209,-345.600006,-0.0,19999
1680,-9646,-6757,-347.799988,-59.599998,20005
1681,-5877,-7817,-245.600006,-84.0,19999
1682,-2778,-7805,-166.600006,-122.400002,19994
1683,-1990,-8599,-145.199997,-197.0,19999
1684,-1737,-9375,-140.399994,-235.800003,19999
1685,-1910,-9634,-159.800003,-274.799988,19999
1686,-2704,-10041,-220.0,-293.0,19999
1687,-3160,-10256,-228.0,-326.0,20000
1688,-2871,-10392,-215.600006,-333.200012,19998
1689,-2519,-10577,-186.199997,-378.799988,19999
1690,-2168,-10638,-164.600006,-377.600006,20000
1691,-1799,-10706,-145.199997,-392.600006,19999
1692,-1417,-10743,-117.400002,-395.399994,20122
1693,-1146,-10786,-101.0,-398.200012,19875
1694,-973,-10848,-90.599998,-423.799988,20000
1695,-893,-10885,-85.599998,-426.399994,20000
1696,-1226,-10952,-113.400002,-435.799988,19999
1697,-1281,-10983,-105.599998,-427.600006,21038
1698,-1084,-11014,-99.800003,-428.0,19996
1699,-899,-11020,-86.199997,-435.399994,19999
1700,-795,-11063,-78.0,-460.399994,20000
1701,-733,-11076,-64.800003,-455.799988,19998
1702,-721,-11045,-57.200001,-450.200012,19999
1703,-721,-11045,-62.0,-460.399994,20000
1704,-727,-11069,-64.599998,-441.200012,19998
1705,-721,-11076,-59.799999,-463.399994,20005
1706,-2889,-11032,-68.400002,-448.600006,19998
1707,-6449,-10737,-287.399994,-446.600006,19999
1708,-8328,-10669,-254.800003,-458.600006,19994
1709,-9382,-10041,-214.399994,-444.0,19999
1710,-8113,-10219,-166.800003,-442.600006,19999
1711,-8568,-10028,-209.399994,-455.799988,19999
1712,-9468,-9991,-250.399994,-436.799988,20000
1713,-9074,-10034,-249.800003,-434.600006,19998
1714,-9548,-10010,-286.399994,-432.200012,20004
1715,-6671,-10694,-235.800003,-449.399994,20001
1716,-4256,-10971,-205.0,-448.200012,19993
1717,-2655,-11045,-182.0,-448.399994,19999
1718,-2211,-11051,-166.399994,-446.799988,19999
1719,-1928,-11094,-158.800003,-446.799988,19999
1720,-2076,-11174,-168.199997,-482.799988,19999
1721,-2563,-11230,-206.0,-483.200012,20000
1722,-2809,-11205,-216.199997,-465.399994,19998
1723,-2704,-11248,-201.399994,-484.600006,20000
1724,-2464,-11242,-181.399994,-494.399994,19998
1725,-2230,-11279,-169.199997,-491.600006,20003
1726,-2409,-11199,-156.0,-486.600006,19994
1727,-6061,-10681,-279.0,-478.399994,19999
1728,-9819,-10533,-453.600006,-477.399994,19999
1729,-9924,-10219,-283.799988,-455.0,19999
1730,-9813,-10145,-262.799988,-471.0,19999
1731,-9776,-10133,-284.200012,-470.0,19999
1732,-9850,-10195,-289.600006,-452.600006,19999
1733,-9991,-10256,-331.600006,-463.0,20000
1734,-10096,-10299,-343.0,-455.0,19998
1735,-10164,-10287,-369.399994,-431.600006,19999
1736,-10219,-10342,-369.799988,-444.399994,20000
1737,-10238,-10373,-372.799988,-453.399994,19998
1738,-10299,-10392,-400.399994,-449.399994,19999
1739,-10361,-10460,-404.799988,-458.799988,20000
1740,-10472,-10521,-427.399994,-478.200012,19998
1741,-10410,-10521,-414.0,-482.200012,20000
1742,-10460,-10521,-410.600006,-468.399994,20004
1743,-10712,-8772,-459.799988,-441.600006,19994
1744,-10792,-8766,-452.799988,-435.600006,20004
1745,-11057,-6936,-478.200012,-406.600006,20000
1746,-11137,-5316,-467.0,-348.399994,19993
1747,-11112,-4916,-453.0,-324.799988,19999
1748,-11137,-4583,-484.399994,-321.0,19999
1749,-11156,-4263,-483.0,-295.799988,19999
1750,-11193,-4195,-480.0,-307.600006,19999
1751,-11211,-5199,-503.600006,-380.200012,20000
1752,-11180,-5439,-465.0,-364.600006,19998
1753,-11205,-5230,-505.0,-360.0,19999
1754,-11168,-4946,-475.600006,-338.399994,19999
1755,-11186,-4626,-468.399994,-316.0,19999
1756,-11254,-4367,-505.0,-306.0,19999
1757,-11186,-3881,-484.0,-270.600006,19999
1758,-11205,-3597,-478.200012,-250.800003,19998
1759,-11230,-3333,-487.600006,-241.199997,20000
1760,-11174,-3068,-472.799988,-226.0,19998
1761,-11199,-2944,-487.799988,-216.399994,19999
1762,-11180,-3154,-469.600006,-238.0,19999
1763,-11168,-3037,-483.200012,-220.399994,19999
1764,-11254,-2883,-494.200012,-212.399994,19999
1765,-11273,-2667,-501.0,-191.0,20000
1766,-11230,-2470,-496.399994,-184.199997,19999
1767,-11199,-2211,-479.0,-163.600006,19998
1768,-11230,-1934,-489.0,-151.0,19999
1769,-11223,-1737,-500.600006,-144.399994,20001
1770,-11205,-1503,-459.600006,-126.599998,19998
1771,-11254,-1417,-498.0,-121.0,19998
1772,-11211,-1404,-470.0,-120.400002,19999
1773,-11180,-1337,-473.799988,-116.0,19998
1774,-11205,-1140,-497.0,-96.400002,20001
1775,-11156,-961,-453.200012,-96.0,19998
1776,-11223,-844,-486.0,-82.0,19999
1777,-11180,-745,-472.600006,-66.800003,20000
1778,-11174,-727,-464.200012,-56.200001,19998
1779,-11168,-702,-492.200012,-46.599998,19999
1780,-11082,-524,-442.799988,-41.0,19999
1781,-11069,-363,-430.200012,-30.6,19999
1782,-11069,-222,-469.200012,-22.6,20000
1783,-11020,-49,-409.399994,-14.6,19998
1784,-11051,-18,-451.200012,-14.6,20000
1785,-10977,-31,-426.200012,-14.6,19998
1786,-10965,-55,-407.399994,-13.4,19999
1787,-10989,-80,-441.399994,-10.4,20001
1788,-10872,-6,-411.200012,-10.4,19997
1789,-10885,-6,-414.399994,-8.6,19999
1790,-10854,0,-408.0,-0.0,19999
1791,-10848,0,-412.200012,-0.0,19999
1792,-10786,0,-389.600006,-0.0,20002
1793,-10835,-6,-411.799988,-0.0,19998
1794,-10823,-6,-407.200012,-0.0,19998
1795,-10811,0,-389.799988,-0.0,20000
1796,-10860,0,-430.799988,-0.0,19998
1797,-10878,-12,-404.799988,-0.0,20005
1798,-10737,-3647,-429.399994,-38.0,19994
1799,-10675,-5667,-413.399994,-231.199997,20002
1800,-10318,-8285,-414.0,-260.0,19996
1801,-9856,-9412,-403.600006,-233.199997,19998
1802,-9973,-7694,-401.200012,-109.0,20005
1803,-4731,-8495,-257.600006,-156.0,19992
1804,-1170,-8747,-106.599998,-225.0,20005
1805,-869,-9037,-75.599998,-220.800003,19994
1806,-1602,-9351,-139.399994,-258.799988,19999
1807,-1749,-10071,-145.399994,-306.399994,19999
1808,-2532,-10404,-213.0,-333.200012,19999
1809,-2969,-10490,-226.0,-344.200012,19999
1810,-2895,-10583,-213.399994,-365.0,19999
1811,-2649,-10657,-196.600006,-359.0,19999
1812,-2433,-10706,-180.399994,-371.200012,19999
1813,-2162,-10749,-164.399994,-393.600006,20000
1814,-1589,-10841,-126.0,-410.600006,19999
1815,-1078,-10829,-96.400002,-407.799988,20000
1816,-887,-10885,-81.0,-413.799988,19998
1817,-752,-10958,-70.0,-417.0,19999
1818,-733,-10977,-63.799999,-422.200012,20000
1819,-899,-10989,-86.599998,-434.600006,19998
1820,-1072,-10995,-101.800003,-433.399994,20118
1821,-949,-11026,-91.800003,-443.600006,19880
1822,-887,-11008,-78.599998,-435.600006,20000
1823,-739,-11014,-69.599998,-437.0,19999
1824,-721,-10971,-56.0,-405.600006,20003
1825,-1238,-10989,-47.799999,-421.0,19999
1826,-4170,-10755,-133.0,-438.399994,19994
1827,-9037,-10281,-389.399994,-399.799988,19999
1828,-9665,-10078,-250.800003,-437.0,20000
1829,-9468,-9948,-222.0,-436.799988,19998
1830,-8803,-10053,-225.399994,-422.0,19999
1831,-9067,-9942,-233.600006,-416.799988,19999
1832,-9585,-9936,-279.0,-398.200012,19999
1833,-9406,-9936,-269.600006,-414.200012,20000
1834,-9609,-9880,-267.600006,-400.799988,19998
1835,-9813,-9985,-325.600006,-409.0,19999
1836,-9936,-10084,-330.399994,-420.0,20000
1837,-9948,-10090,-336.399994,-413.200012,19998
1838,-10034,-10127,-371.399994,-410.600006,20001
1839,-10078,-10238,-351.799988,-438.200012,19997
1840,-10170,-10269,-379.600006,-433.0,19999
1841,-10244,-10312,-381.799988,-444.399994,20001
1842,-10287,-10367,-397.200012,-447.799988,19998
1843,-10361,-10441,-411.799988,-453.0,19999
1844,-10386,-10441,-411.799988,-458.200012,20004
1845,-10496,-8716,-423.0,-403.200012,19999
1846,-10780,-6838,-424.600006,-368.399994,19994
1847,-10971,-5045,-447.600006,-335.200012,19999
1848,-10977,-4127,-428.200012,-267.200012,19999
1849,-11045,-3431,-470.600006,-232.600006,20000
1850,-11045,-3265,-455.799988,-237.399994,19998
1851,-11088,-4263,-449.0,-336.799988,20000
1852,-11119,-5359,-491.799988,-392.0,19998
1853,-11125,-5341,-454.799988,-354.799988,19999
1854,-11168,-5076,-477.399994,-349.600006,20000
1855,-11180,-4571,-490.600006,-311.799988,19998
1856,-11156,-3610,-467.0,-243.0,20000
1857,-11168,-2920,-466.0,-211.0,19998
1858,-11137,-2612,-463.200012,-192.600006,19999
1859,-11143,-2415,-463.600006,-182.199997,20000
1860,-11186,-2390,-487.0,-188.0,19999
1861,-11162,-2994,-453.799988,-230.199997,20122
1862,-11156,-3271,-461.399994,-236.199997,19876
1863,-11174,-3018,-499.600006,-221.399994,19999
1864,-11156,-2821,-463.0,-203.0,20000
1865,-11205,-2550,-499.0,-190.600006,19999
1866,-11156,-2187,-473.399994,-165.0,20127
1867,-11180,-1774,-462.799988,-136.399994,19871
1868,-11174,-1417,-494.600006,-116.199997,19999
1869,-11137,-1127,-471.799988,-99.800003,19999
1870,-11137,-942,-468.200012,-87.0,19999
1871,-11174,-906,-476.399994,-88.599998,19999
1872,-11143,-961,-462.0,-94.0,19999
1873,-11199,-862,-484.399994,-81.400002,19999
1874,-11137,-788,-465.399994,-67.599998,19999
1875,-11119,-733,-456.799988,-54.799999,19999
1876,-11149,-622,-474.0,-42.599998,19998
1877,-11076,-419,-449.600006,-31.6,20001
1878,-11112,-129,-434.799988,-23.6,19998
1879,-11100,-18,-465.799988,-23.6,20001
1880,-10995,-12,-405.0,-19.799999,19998
1881,-11032,-6,-447.799988,-19.200001,19998
1882,-10995,-6,-432.200012,-19.200001,20000
1883,-10958,-6,-411.200012,-12.8,20000
1884,-11020,0,-454.200012,-0.0,20001
1885,-11002,0,-422.399994,-0.0,19998
1886,-11014,-6,-435.600006,-0.0,19999
1887,-11008,0,-432.600006,-0.0,19999
1888,-10977,0,-424.399994,-0.0,19998
1889,-10958,-6,-421.600006,-0.0,20000
1890,-11002,-6,-431.600006,-0.0,19999
1891,-10958,0,-427.200012,-0.0,20003
1892,-10940,-1004,-398.799988,-14.4,20000
1893,-10804,-3092,-452.0,-58.400002,19993
1894,-10195,-8230,-385.600006,-341.799988,19998
1895,-10053,-9579,-420.399994,-253.800003,20000
1896,-9831,-8612,-410.200012,-87.199997,19999
1897,-10004,-7293,-392.399994,-106.400002,20005
1898,-7053,-9191,-330.600006,-243.199997,19994
1899,-5864,-9671,-318.200012,-242.600006,20004
1900,-4990,-9129,-319.600006,-218.800003,19994
1901,-4078,-10004,-270.600006,-302.600006,19999
1902,-3345,-10349,-224.600006,-345.399994,20000
1903,-2772,-10484,-208.600006,-340.600006,19998
1904,-2575,-10614,-200.0,-368.600006,20000
1905,-3252,-10681,-248.0,-377.600006,19999
1906,-3548,-10737,-251.600006,-394.200012,19998
1907,-3333,-10768,-236.600006,-387.200012,20001
1908,-3006,-10878,-219.199997,-433.600006,19998
1909,-2692,-10965,-197.600006,-433.799988,19999
1910,-2378,-10995,-172.800003,-437.600006,19999
1911,-2156,-11002,-168.600006,-439.600006,19999
1912,-2039,-11014,-161.399994,-424.200012,20120
1913,-1983,-11106,-159.600006,-459.399994,19878
1914,-1916,-11137,-157.399994,-459.399994,19998
1915,-1860,-11137,-150.399994,-454.200012,20000
1916,-1762,-11199,-142.199997,-465.200012,19999
1917,-1663,-11156,-136.800003,-453.200012,20003
1918,-2489,-11094,-134.0,-461.0,19995
1919,-2834,-11143,-162.0,-455.399994,20004
1920,-4521,-10731,-213.199997,-452.799988,19999
1921,-7256,-10829,-344.399994,-485.0,19994
1922,-9172,-10188,-246.600006,-445.799988,19999
1923,-9492,-10115,-221.800003,-459.600006,19999
1924,-9375,-10207,-254.600006,-471.0,19999
1925,-9628,-10115,-279.200012,-447.399994,20001
1926,-9653,-10071,-285.600006,-442.799988,19997
1927,-9831,-10102,-283.399994,-444.0,19999
1928,-9998,-10232,-345.600006,-441.0,19999
1929,-10090,-10324,-344.0,-452.600006,19999
1930,-10213,-10361,-375.200012,-441.799988,20000
1931,-10250,-10379,-370.799988,-446.0,19999
1932,-10293,-10386,-398.600006,-453.600006,19999
1933,-10336,-10404,-387.399994,-459.0,19999
1934,-10435,-10527,-433.399994,-472.0,19998
1935,-10509,-10614,-419.600006,-480.200012,20003
1936,-10694,-9492,-440.0,-451.0,20000
1937,-10885,-7503,-445.399994,-404.799988,19994
1938,-11014,-5415,-438.0,-340.200012,19999
1939,-11032,-4528,-443.0,-295.600006,19999
1940,-11076,-3795,-453.0,-268.600006,19998
1941,-11100,-3480,-467.0,-251.0,20000
1942,-11125,-4657,-457.0,-371.0,19998
1943,-11156,-5803,-473.200012,-408.600006,20000
1944,-11112,-5753,-470.600006,-396.399994,19999
1945,-11131,-5328,-470.799988,-357.799988,19999
1946,-11156,-4589,-460.799988,-308.600006,19999
1947,-11143,-3487,-469.399994,-227.0,19999
1948,-11193,-2858,-478.399994,-206.399994,19999
1949,-11186,-2556,-481.600006,-189.399994,20004
1950,-11100,-4090,-457.0,-200.800003,19994
1951,-10743,-8538,-465.200012,-393.0,20000
1952,-10731,-10533,-444.600006,-545.0,19998
1953,-10743,-10780,-447.200012,-483.0,19999
1954,-10330,-10108,-456.399994,-299.600006,19999
1955,-10102,-9856,-437.600006,-297.600006,20004
1956,-10786,-4836,-484.0,-242.199997,20000
1957,-11106,-1435,-477.0,-92.199997,19993
1958,-11051,-899,-435.0,-83.199997,19999
1959,-11119,-992,-467.600006,-86.199997,19999
1960,-11076,-3215,-457.799988,-282.799988,19998
1961,-11094,-4423,-455.600006,-324.399994,20000
1962,-11131,-4367,-471.399994,-301.799988,19998
1963,-11082,-3893,-448.200012,-270.399994,19999
1964,-11100,-3351,-457.399994,-231.199997,20005
1965,-11076,-2550,-443.200012,-205.199997,19998
1966,-10817,-2624,-426.200012,-119.599998,19995
1967,-10416,-7312,-461.200012,-338.399994,19998
1968,-10392,-10090,-448.0,-388.200012,19998
1969,-10102,-9776,-442.799988,-241.800003,20001
1970,-10047,-9770,-460.200012,-292.799988,19998
1971,-10096,-9930,-425.0,-327.200012,20128
1972,-10213,-9998,-442.0,-338.799988,19870
1973,-10182,-10028,-419.399994,-355.600006,19999
1974,-10256,-10170,-406.600006,-385.200012,20000
1975,-10379,-10306,-462.600006,-387.799988,20003
1976,-10811,-6129,-447.0,-293.399994,20130
1977,-11045,-2218,-452.399994,-139.199997,19864
1978,-11069,-1626,-470.200012,-139.600006,19999
1979,-11057,-2464,-457.399994,-206.399994,20000
1980,-11119,-3677,-475.200012,-301.0,19998
1981,-11174,-4823,-472.399994,-349.399994,19999
1982,-11168,-4848,-468.0,-338.399994,20005
1983,-11125,-3080,-451.799988,-251.800003,19993
1984,-11137,-1300,-462.399994,-129.600006,20004
1985,-11008,-2901,-458.0,-116.800003,19995
1986,-10509,-7946,-429.799988,-377.399994,19998
1987,-10663,-10379,-456.600006,-544.799988,20000
1988,-10564,-10595,-435.200012,-460.600006,19999
1989,-10047,-9856,-416.200012,-243.800003,20000
1990,-10022,-9763,-424.799988,-294.0,20003
1991,-10706,-5975,-430.200012,-248.0,19999
1992,-10885,-2895,-418.0,-155.199997,19994
1993,-10885,-1811,-433.399994,-131.399994,19998
1994,-10965,-1485,-421.600006,-124.0,20001
1995,-11014,-1669,-446.399994,-148.600006,19998
1996,-10965,-3277,-412.200012,-277.399994,19999
1997,-10885,-4176,-419.200012,-308.0,20000
1998,-10860,-4158,-408.799988,-296.200012,19998
1999,-10878,-3887,-412.200012,-272.600006,19999
2000,-10891,-3265,-411.399994,-219.600006,20000
2001,-10995,-2002,-430.200012,-138.0,19998
2002,-10971,-1275,-435.799988,-105.0,20000
2003,-11020,-1010,-432.399994,-91.800003,19998
2004,-11020,-856,-456.200012,-80.199997,20000
2005,-10977,-1133,-419.200012,-108.0,19999
2006,-11008,-1805,-433.399994,-154.0,19998
2007,-11008,-1725,-435.399994,-140.399994,19999
2008,-11032,-1497,-426.0,-124.800003,19999
2009,-11076,-1115,-457.600006,-100.800003,19999
2010,-11014,-801,-430.200012,-61.400002,20000
2011,-11008,-598,-436.0,-42.400002,19998
2012,-11026,-450,-452.0,-34.200001,20000
2013,-11014,-197,-434.799988,-25.6,19998
2014,-11045,-136,-446.399994,-20.4,19999
2015,-11094,-86,-450.799988,-16.799999,20006
2016,-10971,-3123,-452.399994,-58.400002,19993
2017,-10299,-8205,-400.200012,-379.0,20124
2018,-10318,-10010,-425.399994,-406.600006,19874
2019,-9726,-9265,-418.0,-121.800003,19999
2020,-10041,-7219,-411.0,-99.400002,19999
2021,-9973,-8562,-433.0,-208.600006,19999
2022,-9862,-9024,-379.200012,-224.800003,20963
2023,-9905,-8987,-397.799988,-237.199997,19998
2024,-9911,-9560,-401.799988,-295.799988,20004
2025,-7460,-10041,-342.600006,-311.799988,20000
2026,-6104,-10324,-333.200012,-326.799988,19999
2027,-4220,-10564,-271.600006,-361.799988,19994
2028,-3450,-10632,-236.800003,-375.600006,19999
2029,-2932,-10731,-212.399994,-387.600006,19999
2030,-2686,-10817,-201.399994,-433.200012,19999
2031,-3025,-10897,-239.800003,-432.600006,19999
2032,-3406,-11014,-253.0,-458.600006,20004
2033,-2944,-11014,-232.0,-429.799988,19994
2034,-1977,-11063,-160.0,-444.799988,20004
2035,-3166,-11032,-156.600006,-463.0,19999
2036,-7102,-10798,-375.200012,-447.200012,19994
2037,-9739,-10632,-469.0,-450.799988,19999
2038,-10188,-10398,-341.600006,-461.399994,19999
2039,-9862,-10078,-247.800003,-448.399994,19999
2040,-9542,-10065,-271.399994,-439.200012,19998
2041,-9930,-10188,-327.799988,-451.799988,20000
2042,-10004,-10238,-316.0,-452.0,19999
2043,-10096,-10287,-359.0,-447.399994,19999
2044,-10213,-10373,-357.600006,-461.399994,19999
2045,-10306,-10398,-400.399994,-460.0,19999
2046,-10306,-10429,-374.799988,-453.200012,19999
2047,-10379,-10453,-409.799988,-464.399994,19999
2048,-10447,-10527,-420.200012,-472.399994,20000
2049,-10490,-10589,-430.799988,-460.200012,20002
2050,-10496,-10595,-423.0,-471.799988,19996
2051,-10577,-10601,-456.399994,-472.600006,19999
2052,-10490,-10527,-423.0,-454.399994,19998
2053,-10607,-10650,-447.399994,-485.799988,20130
2054,-10657,-10694,-471.799988,-492.0,19869
2055,-10681,-10731,-437.600006,-480.600006,20004
2056,-10971,-9597,-483.799988,-474.399994,19999
2057,-11125,-7127,-488.200012,-388.200012,19994
2058,-11162,-5211,-461.600006,-330.0,21038
2059,-11205,-4521,-496.600006,-308.399994,19998
2060,-11199,-4127,-489.399994,-284.0,19998
2061,-11217,-3887,-474.600006,-283.799988,19999
2062,-11285,-5365,-517.599976,-416.399994,19999
2063,-11223,-6141,-486.799988,-425.0,19999
2064,-11310,-5994,-523.400024,-389.600006,20000
2065,-11285,-5224,-509.200012,-340.399994,19999
2066,-11291,-4293,-511.0,-292.200012,20000
2067,-11303,-3850,-505.200012,-266.600006,19998
2068,-11236,-3591,-489.600006,-249.0,19998
2069,-11230,-3289,-493.200012,-242.199997,20000
2070,-11230,-3006,-467.399994,-218.199997,19999
2071,-11137,-2840,-470.0,-206.199997,20001
2072,-11119,-3326,-465.399994,-254.800003,19998
2073,-11100,-3579,-447.600006,-257.399994,19998
2074,-11106,-3425,-484.600006,-246.800003,20000
2075,-11063,-3185,-436.600006,-228.199997,19999
2076,-11106,-2901,-455.200012,-213.600006,19999
2077,-11076,-2501,-465.600006,-178.600006,19999
2078,-11045,-2076,-442.399994,-156.199997,19999
2079,-11063,-1780,-452.399994,-140.199997,19999
2080,-11063,-1485,-445.0,-123.800003,19999
2081,-11045,-1324,-448.200012,-112.400002,19998
2082,-11082,-1306,-458.799988,-113.199997,20001
2083,-11100,-1429,-452.0,-127.0,19997
2084,-11045,-1343,-452.200012,-111.0,20000
2085,-11032,-1140,-441.399994,-101.199997,19999
2086,-11045,-936,-446.0,-87.0,19998
2087,-11020,-807,-424.0,-71.199997,20000
2088,-11076,-733,-441.0,-50.599998,19998
